Kennel ID,Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,latitude,longitude,intake_is_dead,geopoint,intake_duration,is_current_month,outcome_is_dead,outcome_is_current,outcome_is_other,outcome_is_alive,was_outcome_alive
282599,A586737,*WONDER WOMAN,CAT,GRAY TABBY,WHITE,Spayed,08/03/2014,08/03/2017,NORMAL,STRAY,OTC,NULL,14/04/2017,"1200 E SAN ANTONIO DR, LONG BEACH, CA 90807",LONG BEACH,ADOPTION,PFE/PAWSHP,33.8412198,-118.1759805,Alive on Intake,"33.8412198, -118.1759805",37,FALSE,FALSE,FALSE,FALSE,TRUE,1
288000,A595261,NULL,BIRD,BROWN,NULL,Unknown,12/07/2017,12/08/2017,ILL SEVERE,WILDLIFE,FIELD,NULL,12/08/2017,"400 BLK E 60TH ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8632207,-118.1882952,Alive on Intake,"33.8632207, -118.1882952",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
307592,A631793,NULL,DOG,BROWN,NULL,Female,12/08/2014,12/08/2019,ILL SEVERE,STRAY,FIELD,NULL,12/08/2019,"1200 E SMITH PL, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7959099,-118.1763369,Alive on Intake,"33.7959099, -118.1763369",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
284124,A589287,NULL,DOG,GRAY,WHITE,Male,26/04/2007,26/04/2017,ILL MILD,STRAY,FIELD,NULL,29/04/2017,"400 BLK E 61ST ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8648598,-118.1888378,Alive on Intake,"33.8648598, -118.1888378",3,FALSE,TRUE,FALSE,FALSE,FALSE,0
295098,A607772,*KUMQUAT,CAT,ORG TABBY,WHITE,Female,17/05/2014,17/05/2018,NORMAL,STRAY,OTC,NULL,07/06/2018,"1200 E WESLEY DR, LONG BEACH, CA 90806",LONG BEACH,TRANSFER,SPCALA,33.7948503,-118.1763448,Alive on Intake,"33.7948503, -118.1763448",21,FALSE,FALSE,FALSE,FALSE,TRUE,1
311338,A637319,NULL,CAT,BLACK,NULL,Male,08/07/2019,08/12/2019,ILL MODERATETE,STRAY,OTC,NULL,08/12/2019,"400 BLK E 61ST ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8648598,-118.1888378,Alive on Intake,"33.8648598, -118.1888378",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
295099,A607774,NULL,CAT,SEAL PT,NULL,Female,25/04/2018,17/05/2018,UNDER AGE/WEIGHT,STRAY,OTC,NULL,01/06/2018,"1200 E WESLEY DR, LONG BEACH, CA 90806",LONG BEACH,RESCUE,FNDANIFOUN,33.7948503,-118.1763448,Alive on Intake,"33.7948503, -118.1763448",15,FALSE,FALSE,FALSE,FALSE,TRUE,1
320037,A650205,NULL,WILD,GRAY,NULL,Male,17/04/2020,17/10/2020,INJURED  SEVERE,WILDLIFE,FIELD,NULL,17/10/2020,"400 BLK E 61ST ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,INJ SEVERE,33.8648598,-118.1888378,Alive on Intake,"33.8648598, -118.1888378",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
295100,A607775,NULL,CAT,BLACK,WHITE,Female,25/04/2018,17/05/2018,UNDER AGE/WEIGHT,STRAY,OTC,NULL,01/06/2018,"1200 E WESLEY DR, LONG BEACH, CA 90806",LONG BEACH,RESCUE,FNDANIFOUN,33.7948503,-118.1763448,Alive on Intake,"33.7948503, -118.1763448",15,FALSE,FALSE,FALSE,FALSE,TRUE,1
357558,A721553,RICO,DOG,BROWN,NULL,Male,30/11/2021,25/05/2024,NORMAL,STRAY,OTC,NULL,30/05/2024,400 BLK E 61ST STREET LONG BEACH CA 90805,LONG BEACH,RETURN TO OWNER,WALKIN,33.8648598,-118.1888378,Alive on Intake,"33.8648598, -118.1888378",5,FALSE,FALSE,FALSE,FALSE,TRUE,1
300961,A618885,NULL,OTHER,BROWN,TAN,Unknown,,16/12/2018,ILL SEVERE,WILDLIFE,FIELD,NULL,16/12/2018,"1200 GOLDEN RAIN RD, SEAL BEACH, CA 90740",SEAL BEACH,EUTHANASIA,ILL SEVERE,33.7606005,-118.0909147,Alive on Intake,"33.7606005, -118.0909147",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
330730,A667808,NULL,WILD,BROWN,BLACK,Unknown,,08/12/2021,ILL SEVERE,WILDLIFE,FIELD,NULL,08/12/2021,"400 BLK E 63RD ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8686765,-118.1888545,Alive on Intake,"33.8686765, -118.1888545",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
315490,A588577,ROGER,DOG,BUFF,WHITE,Neutered,29/09/2016,28/05/2020,NORMAL,OWNER SURRENDER,FIELD,NULL,13/06/2020,"1200 GOLDEN RAIN RD, SEAL BEACH, CA 90740",SEAL BEACH,ADOPTION,WEB,33.7606005,-118.0909147,Alive on Intake,"33.7606005, -118.0909147",16,FALSE,FALSE,FALSE,FALSE,TRUE,1
336451,A679719,*LEO,CAT,BLACK,NULL,Neutered,14/06/2022,14/07/2022,NORMAL,STRAY,FIELD,NULL,06/08/2022,"400 BLK E ADAIR ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,NULL,33.8641777,-118.1884322,Alive on Intake,"33.8641777, -118.1884322",23,FALSE,FALSE,FALSE,FALSE,TRUE,1
289849,A598545,NULL,CAT,BRN TABBY,NULL,Unknown,,11/10/2017,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,11/10/2017,"1200 KNOLLWOOD RD, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,SBACC,33.7656518,-118.0914178,Alive on Intake,"33.7656518, -118.0914178",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
312923,A640545,*BAGEL,DOG,TAN,WHITE,Male,28/04/2019,28/02/2020,INJURED  MODERATE,STRAY,FIELD,NULL,06/03/2020,"400 BLK E ADAIR ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,OTHER RESC,33.8641777,-118.1884322,Alive on Intake,"33.8641777, -118.1884322",7,FALSE,FALSE,FALSE,FALSE,TRUE,1
289850,A598546,NULL,CAT,BRN TABBY,NULL,Unknown,,11/10/2017,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,11/10/2017,"1200 KNOLLWOOD RD, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,SBACC,33.7656518,-118.0914178,Alive on Intake,"33.7656518, -118.0914178",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
369179,A735016,*NESTLE,DOG,BLACK,BROWN,Male,09/01/2016,09/01/2025,NORMAL,STRAY,OTC,NULL,18/01/2025,400 BLK E ARBOR ST LONG BEACH CA 90805,LONG BEACH,RESCUE,OUTRCHPAWS,33.8430146,-118.1893381,Alive on Intake,"33.8430146, -118.1893381",9,FALSE,FALSE,FALSE,FALSE,TRUE,1
287785,A594874,NULL,OTHER,GRAY,PINK,Unknown,04/05/2017,06/08/2017,UNDER AGE/WEIGHT,WILDLIFE,OTC,NULL,06/08/2017,"1200 LIME AVE, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,UNDRAGE/WT,33.7816683,-118.1839519,Alive on Intake,"33.7816683, -118.1839519",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
368939,A734999,NULL,DOG,BROWN,BLACK,Unknown,01/01/2019,01/01/2025,ILL SEVERE,STRAY,FIELD,NULL,01/01/2025,400 BLK E ARTESIA,LONG BEACH,EUTHANASIA,AT VET,33.8743097,-118.1930017,Alive on Intake,"33.8743097, -118.1930017",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
285358,A591038,NULL,DOG,BRN MERLE,NULL,Female,30/05/2016,30/05/2017,NORMAL,STRAY,OTC,NULL,07/06/2017,"1200 LOCUST AVE, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,33.781408,-118.1914945,Alive on Intake,"33.781408, -118.1914945",8,FALSE,FALSE,FALSE,FALSE,TRUE,1
366094,A733046,NULL,CAT,SEAL PT,NULL,Male,21/10/2024,21/11/2024,ILL MODERATETE,STRAY,FIELD,NULL,22/11/2024,"400 BLK E DEL AMO, LB 90805",LONG BEACH,EUTHANASIA,AT VET,33.8460086,-118.1883267,Alive on Intake,"33.8460086, -118.1883267",1,FALSE,TRUE,FALSE,FALSE,FALSE,0
336032,A678448,*BLAKELY,DOG,BLACK,WHITE,Spayed,27/06/2020,27/06/2022,NORMAL,STRAY,FIELD,NULL,16/07/2022,"1200 LONG BEACH BLVD, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,NULL,33.7814368,-118.1888431,Alive on Intake,"33.7814368, -118.1888431",19,FALSE,FALSE,FALSE,FALSE,TRUE,1
322664,A656039,NULL,CAT,ORG TABBY,NULL,Unknown,,08/04/2021,ILL SEVERE,STRAY,FIELD,NULL,08/04/2021,"400 BLK E ELLIS AVE, LONG BEACH, CA 90805",LONG BEACH,DIED,ENROUTE,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
319730,A649683,NULL,OTHER,BROWN,TAN,Unknown,,04/10/2020,INJURED  SEVERE,WILDLIFE,FIELD,NULL,04/10/2020,"1200 LOS ALTOS AVE, LONG BEACH, CA 90815",LONG BEACH,EUTHANASIA,INJ SEVERE,33.7814929,-118.1228651,Alive on Intake,"33.7814929, -118.1228651",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
349421,A586165,CAILLOU,CAT,ORANGE,WHITE,Neutered,23/02/2014,19/07/2023,ILL SEVERE,STRAY,OTC,NULL,25/07/2023,400 BLK E ELLIS ST,LONG BEACH,EUTHANASIA,ILL SEVERE,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",6,FALSE,TRUE,FALSE,FALSE,FALSE,0
299762,A616497,NULL,CAT,CALICO,NULL,Female,20/08/2018,20/10/2018,ILL MODERATETE,STRAY,FIELD,NULL,20/10/2018,"1200 MAHANNA AVE, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.781816,-118.17468,Alive on Intake,"33.781816, -118.17468",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
282321,A586165,CAILLOU,CAT,ORANGE,WHITE,Neutered,23/02/2014,23/02/2017,NORMAL,STRAY,FIELD,NULL,01/03/2017,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,RETURN TO OWNER,WEB,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",6,FALSE,FALSE,FALSE,FALSE,TRUE,1
341539,A692215,NULL,CAT,GRAY,NULL,Unknown,20/01/2020,20/01/2023,INJURED  SEVERE,STRAY,FIELD,NULL,20/01/2023,1200 MOLINO,LONG BEACH,EUTHANASIA,AT VET,33.7818746,-118.1608847,Alive on Intake,"33.7818746, -118.1608847",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
284197,A589371,*SAGE,DOG,TAN,NULL,Female,28/04/2015,28/04/2017,NORMAL,STRAY,OTC,NULL,06/05/2017,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",8,FALSE,FALSE,FALSE,FALSE,TRUE,1
282567,A586646,SHOELACE AKA STALIN,CAT,GRAY,NULL,Male,05/03/2012,05/03/2017,NORMAL,OWNER SURRENDER,OTC,MOVE,08/03/2017,"1200 MOLINO AVE, LONG BEACH, CA 90804",LONG BEACH,RETURN TO OWNER,PHONE,33.7818746,-118.1608847,Alive on Intake,"33.7818746, -118.1608847",3,FALSE,FALSE,FALSE,FALSE,TRUE,1
301330,A619806,NULL,CAT,ORG TABBY,NULL,Unknown,04/12/2018,04/01/2019,ILL SEVERE,STRAY,OTC,NULL,04/01/2019,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,UNDRAGE/WT,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
292317,A603040,*PIERRE,CAT,GRAY,WHITE,Male,25/01/2016,25/01/2018,NORMAL,STRAY,OTC,NULL,08/02/2018,"1200 N SAINT MARYS CT, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,33.7817359,-118.1860601,Alive on Intake,"33.7817359, -118.1860601",14,FALSE,FALSE,FALSE,FALSE,TRUE,1
301334,A619810,NULL,CAT,CALICO DIL,NULL,Unknown,04/12/2018,04/01/2019,ILL SEVERE,STRAY,OTC,NULL,05/01/2019,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,LITTLELION,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
317965,A648141,NULL,BIRD,BLUE,PURPLE,Unknown,31/08/2019,31/08/2020,INJURED  MILD,WILDLIFE,FIELD,NULL,31/08/2020,"1200 OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,LBAH,33.7382817,-118.1032982,Alive on Intake,"33.7382817, -118.1032982",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
303900,A625375,NULL,CAT,TORTIE DIL,NULL,Female,26/03/2019,26/04/2019,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,10/05/2019,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",14,FALSE,FALSE,FALSE,FALSE,TRUE,1
300606,A618140,NULL,CAT,GRAY TABBY,WHITE,Female,28/08/2018,28/11/2018,NORMAL,STRAY,OTC,NULL,29/11/2018,"1200 OLIVE AVE, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7816457,-118.1828659,Alive on Intake,"33.7816457, -118.1828659",1,FALSE,TRUE,FALSE,FALSE,FALSE,0
303901,A625376,NULL,CAT,TORTIE DIL,NULL,Female,26/03/2019,26/04/2019,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,10/05/2019,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",14,FALSE,FALSE,FALSE,FALSE,TRUE,1
316072,A644107,NULL,OTHER,BROWN,NULL,Unknown,19/12/2019,19/06/2020,ILL MODERATETE,WILDLIFE,FIELD,NULL,19/06/2020,"1200 ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,LBAH,33.7817988,-118.1563933,Alive on Intake,"33.7817988, -118.1563933",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
303902,A625377,NULL,CAT,CALICO DIL,NULL,Female,26/03/2019,26/04/2019,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,10/05/2019,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",14,FALSE,FALSE,FALSE,FALSE,TRUE,1
296171,A609968,NULL,CAT,CALICO,BROWN,Female,20/05/2018,20/06/2018,UNDER AGE/WEIGHT,STRAY,OTC,NULL,22/06/2018,"1200 ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,FNDANIFOUN,33.7817988,-118.1563933,Alive on Intake,"33.7817988, -118.1563933",2,FALSE,FALSE,FALSE,FALSE,TRUE,1
303903,A625378,NULL,CAT,TORTIE,NULL,Female,26/03/2019,26/04/2019,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,10/05/2019,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",14,FALSE,FALSE,FALSE,FALSE,TRUE,1
296169,A609964,NULL,CAT,GRAY,WHITE,Male,20/05/2018,20/06/2018,UNDER AGE/WEIGHT,STRAY,OTC,NULL,22/06/2018,"1200 ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,FNDANIFOUN,33.7817988,-118.1563933,Alive on Intake,"33.7817988, -118.1563933",2,FALSE,FALSE,FALSE,FALSE,TRUE,1
304230,A625941,NULL,CAT,CALICO,NULL,Unknown,06/04/2019,06/05/2019,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,06/05/2019,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,LITTLELION,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
387179,A747900,NULL,CAT,SEAL PT,NULL,Unknown,,25/08/2025,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,26/08/2025,1200 PACIFIC AVE LONG BEACH CA 90802,LONG BEACH,RESCUE,LITTLELION,33.7814047,-118.1937389,Alive on Intake,"33.7814047, -118.1937389",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
304235,A625946,NULL,CAT,CALICO,NULL,Unknown,06/04/2019,06/05/2019,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,06/05/2019,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,LITTLELION,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
387180,A747901,NULL,CAT,WHITE,NULL,Unknown,,25/08/2025,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,26/08/2025,1200 PACIFIC AVE LONG BEACH CA 90802,LONG BEACH,RESCUE,LITTLELION,33.7814047,-118.1937389,Alive on Intake,"33.7814047, -118.1937389",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
322760,A656232,ELLIS 2,CAT,CALICO,NULL,Spayed,13/04/2018,13/04/2021,INJURED  SEVERE,STRAY,FIELD,NULL,14/04/2021,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,DIED,AT VET,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",1,FALSE,TRUE,FALSE,FALSE,FALSE,0
387181,A747902,NULL,CAT,WHITE,NULL,Unknown,13/08/2025,25/08/2025,UNDER AGE/WEIGHT,STRAY,FIELD,NULL,26/08/2025,1200 PACIFIC AVE LONG BEACH CA 90802,LONG BEACH,RESCUE,LITTLELION,33.7814047,-118.1937389,Alive on Intake,"33.7814047, -118.1937389",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
338403,A686049,NULL,CAT,WHITE,BLACK,Neutered,06/10/2012,06/10/2022,ILL SEVERE,STRAY,OTC,NULL,06/10/2022,"400 BLK E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,ILL SEVERE,33.8565553,-118.1882695,Alive on Intake,"33.8565553, -118.1882695",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
289182,A597293,*ARCHIE,CAT,BRN TABBY,NULL,Male,02/08/2017,17/09/2017,UNDER AGE/WEIGHT,STRAY,OTC,NULL,24/10/2017,"1200 PACIFIC COAST HWY, SEAL BEACH, CA 90740",SEAL BEACH,RESCUE,LITTLELION,33.7426408,-118.1000082,Alive on Intake,"33.7426408, -118.1000082",37,FALSE,FALSE,FALSE,FALSE,TRUE,1
337706,A683254,*ALORA,CAT,TORTIE,NULL,Spayed,07/09/2013,07/09/2022,INJURED  MILD,STRAY,OTC,NULL,08/12/2022,"400 BLK E ESTHER ST, LONG BEACH, CA 90813",LONG BEACH,ADOPTION,NULL,33.7887545,-118.1879461,Alive on Intake,"33.7887545, -118.1879461",92,FALSE,FALSE,FALSE,FALSE,TRUE,1
317820,A647751,NULL,BIRD,WHITE,BLACK,Unknown,,26/08/2020,INJURED  MILD,WILDLIFE,FIELD,NULL,26/08/2020,"1200 PIER F AVE, LONG BEACH, CA 90802",LONG BEACH,RESCUE,IBR,33.7512701,-118.2109799,Alive on Intake,"33.7512701, -118.2109799",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
337707,A683255,*RORY,CAT,CREAM,NULL,Male,07/09/2013,07/09/2022,ILL MILD,STRAY,OTC,NULL,13/09/2022,"400 BLK E ESTHER ST, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7887545,-118.1879461,Alive on Intake,"33.7887545, -118.1879461",6,FALSE,TRUE,FALSE,FALSE,FALSE,0
303361,A624398,NULL,BIRD,BROWN,NULL,Unknown,08/04/2018,08/04/2019,INJURED  MODERATE,WILDLIFE,FIELD,NULL,08/04/2019,"1200 PIER G WAY, LONG BEACH, CA 90802",LONG BEACH,TRANSPORT,OTHER RESC,33.7420745,-118.1883076,Alive on Intake,"33.7420745, -118.1883076",0,FALSE,FALSE,FALSE,TRUE,FALSE,1
394736,A750935,,CAT,BROWN,,Male,,16/10/2025,ILL SEVERE,STRAY,OTC,,16/10/2025,"400 BLK E ESTHER ST, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7887545,-118.1879461,Alive on Intake,"33.7887545, -118.1879461",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
325789,A660004,NULL,BIRD,GRAY,NULL,Unknown,07/05/2021,07/07/2021,UNDER AGE/WEIGHT,WILDLIFE,FIELD,NULL,08/07/2021,"1200 PIER G WAY, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,OTHER RESC,33.7420745,-118.1883076,Alive on Intake,"33.7420745, -118.1883076",1,FALSE,FALSE,FALSE,FALSE,TRUE,1
340935,A690705,*EMMA,DOG,BLUE,WHITE,Spayed,17/12/2021,17/12/2022,ILL MODERATETE,STRAY,FIELD,NULL,20/01/2023,"400 BLK E HARDING ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,WEB,33.8671119,-118.1888545,Alive on Intake,"33.8671119, -118.1888545",34,FALSE,FALSE,FALSE,FALSE,TRUE,1
299124,A615254,*JAMIE,DOG,BLACK,WHITE,Male,27/09/2014,27/09/2018,NORMAL,STRAY,OTC,NULL,05/10/2018,"1200 SEAL BEACH BLVD, SEAL BEACH, CA 90740",SEAL BEACH,TRANSFER,SPCALA,33.7548756,-118.0852162,Alive on Intake,"33.7548756, -118.0852162",8,FALSE,FALSE,FALSE,FALSE,TRUE,1
328750,A665036,*SWEET PEA,CAT,BRN TABBY,WHITE,Spayed,07/10/2020,07/10/2021,INJURED  SEVERE,STRAY,FIELD,NULL,24/10/2021,"400 BLK E HILL ST, LONG BEACH, CA 90804",LONG BEACH,FOSTER TO ADOPT,NULL,33.7971149,-118.1882325,Alive on Intake,"33.7971149, -118.1882325",17,FALSE,FALSE,FALSE,FALSE,TRUE,1
331118,A668878,NULL,CAT,GRAY,NULL,Unknown,02/01/2019,02/01/2022,INJURED  SEVERE,STRAY,FIELD,NULL,03/01/2022,"1200 W 19TH ST, LONG BEACH, CA 90810",LONG BEACH,EUTHANASIA,AT VET,33.7921215,-118.2080929,Alive on Intake,"33.7921215, -118.2080929",1,FALSE,TRUE,FALSE,FALSE,FALSE,0
316373,A644578,MILES,CAT,CHOC PT,NULL,Neutered,28/06/2016,28/06/2020,INJURED  MODERATE,STRAY,FIELD,NULL,08/08/2020,"400 BLK E HILL ST, LONG BEACH, CA 90806",LONG BEACH,ADOPTION,WEB,33.7971149,-118.1882325,Alive on Intake,"33.7971149, -118.1882325",41,FALSE,FALSE,FALSE,FALSE,TRUE,1
290610,A599810,NULL,BIRD,WHITE,NULL,Unknown,08/11/2016,08/11/2017,ILL SEVERE,Euthenasia Required,OTC,NULL,08/11/2017,"1200 W 9TH STREET, LB, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7781941,-118.2081169,Alive on Intake,"33.7781941, -118.2081169",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
298619,A614294,NULL,CAT,GRAY TABBY,NULL,Male,05/08/2018,08/09/2018,UNDER AGE/WEIGHT,STRAY,OTC,NULL,21/09/2018,"400 BLK E HULLET ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,CATPAWS,33.8606421,-118.1882829,Alive on Intake,"33.8606421, -118.1882829",13,FALSE,FALSE,FALSE,FALSE,TRUE,1
290613,A599812,NULL,BIRD,WHITE,NULL,Unknown,08/11/2016,08/11/2017,ILL SEVERE,Euthenasia Required,OTC,NULL,08/11/2017,"1200 W 9TH STREET, LB, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7781941,-118.2081169,Alive on Intake,"33.7781941, -118.2081169",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
301308,A619744,*TWANGLE,CAT,BRN TABBY,WHITE,Neutered,03/01/2016,03/01/2019,FRACTIOUS,STRAY,FIELD,NULL,25/01/2019,"400 BLK E HULLETT ST, LONG BEACH, CA 90805",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,33.8606421,-118.1882829,Alive on Intake,"33.8606421, -118.1882829",22,FALSE,FALSE,FALSE,FALSE,TRUE,1
290614,A599813,NULL,BIRD,WHITE,NULL,Unknown,08/11/2016,08/11/2017,ILL SEVERE,Euthenasia Required,OTC,NULL,08/11/2017,"1200 W 9TH STREET, LB, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7781941,-118.2081169,Alive on Intake,"33.7781941, -118.2081169",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
304579,A626444,NULL,CAT,WHITE,GRAY,Neutered,15/05/2014,15/05/2019,FRACTIOUS,STRAY,FIELD,NULL,04/06/2019,"400 BLK E HULLETT ST, LONG BEACH, CA 90805",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,33.8606421,-118.1882829,Alive on Intake,"33.8606421, -118.1882829",20,FALSE,FALSE,FALSE,FALSE,TRUE,1
290615,A599814,NULL,BIRD,WHITE,NULL,Unknown,08/11/2016,08/11/2017,ILL SEVERE,Euthenasia Required,OTC,NULL,08/11/2017,"1200 W 9TH STREET, LB, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7781941,-118.2081169,Alive on Intake,"33.7781941, -118.2081169",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
293786,A604488,*THE DELIVERATOR,CAT,SEAL PT,NULL,Neutered,04/03/2012,05/04/2018,NORMAL,STRAY,TRAP,NULL,07/04/2018,"400 BLK E HULLETT ST, LONG BEACH, CA 90805",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,33.8606421,-118.1882829,Alive on Intake,"33.8606421, -118.1882829",2,FALSE,FALSE,FALSE,FALSE,TRUE,1
290616,A599815,NULL,BIRD,WHITE,NULL,Unknown,08/11/2016,08/11/2017,ILL SEVERE,Euthenasia Required,OTC,NULL,08/11/2017,"1200 W 9TH STREET, LB, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,33.7781941,-118.2081169,Alive on Intake,"33.7781941, -118.2081169",0,FALSE,TRUE,FALSE,FALSE,FALSE,0
304046,A574186,*KAT VON D,CAT,BROWN,NULL,Spayed,29/06/2014,01/05/2019,FRACTIOUS,STRAY,FIELD,NULL,01/05/2019,"400 BLK E HULLETT ST, LONG BEACH, CA 90805",LONG BEACH,RETURN TO WILD HABITAT,NULL,33.8606421,-118.1882829,Alive on Intake,"33.8606421, -118.1882829",0,FALSE,FALSE,FALSE,FALSE,TRUE,1
